batch_size_circuits,batch_size_over_p,repeat,num_parameters,full_num_circuits,full_num_probability_entries,optimizer,max_nfev,success,status,message,nfev,njev,oracle_calls,elapsed_seconds,train_num_probability_entries,train_objective,train_rmse,train_max_abs_residual,full_objective,full_rmse,full_max_abs_residual,x_distance_to_true_l2_gauge_dependent
808,0.5,32,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,13,25,72.07734468899434,3232,2.0458767767624037e-14,2.515961900454206e-09,6.882304762201308e-08,1.3827769571765667,0.0062891268570480965,0.24146174586688035,0.6169831616350933
808,0.5,33,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,14,25,72.17435892600042,3232,5.2432271396330825e-09,1.273689767913079e-06,1.2166282735925904e-05,6.465408999941291,0.01359916645877999,0.5939005575121022,0.6144706272435226
808,0.5,34,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,74.43937563699728,3232,4.621696817264111e-13,1.1958179003870834e-08,2.9010882413027517e-07,8.530902512539807,0.01562110593356063,0.615709845561439,0.6254742057052154
808,0.5,35,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,23,15,23,65.61644233200059,3232,7.210204038340665e-19,1.493613056436599e-11,2.4245200291872493e-10,7.337621020076723,0.014487449215952521,0.6197110291787681,0.6538179427082249
808,0.5,36,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,16,25,76.37984113900166,3232,5.819327924399295e-11,1.341840016572035e-07,2.167023734789275e-06,1.7718988107332088,0.007119241843483554,0.20643913898306504,0.6273147119351944
808,0.5,37,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,15,25,73.95116403000429,3232,4.003617270224016e-11,1.1129883050923232e-07,8.829583326187829e-07,4.236115637345044,0.01100774072002505,0.2631214371103231,0.6212223886061389
808,0.5,38,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,19,13,19,55.80970648898801,3232,1.8755721216794216e-27,7.617828801306951e-16,1.432187701766452e-14,1.4904775600300155,0.006529456139962661,0.20045915831397385,0.6242038516964195
808,0.5,39,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,71.2941683819954,3232,6.382471523361631e-15,1.4052667380253846e-09,1.5958665777748848e-08,6.150149609390191,0.013263469050462622,0.43407548501308524,0.6298413416069314
808,0.5,40,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,14,25,75.62577836899436,3232,4.424514382459438e-12,3.699960856788631e-08,7.510969155140323e-07,2.8729098169706564,0.009065156052775615,0.46403583918571667,0.6202510975850017
808,0.5,41,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,70.81465681000554,3232,1.9333358301848355e-12,2.4457832917544753e-08,4.2516364173739163e-07,9.635858261477907,0.016601964832883398,0.7036035341932212,0.6233908956060275
808,0.5,42,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,14,25,73.41980940299982,3232,2.6154464101313352e-09,8.995747087374354e-07,9.124579028851887e-06,43.17592682474448,0.03514269979005428,1.0586859028141928,0.8122752305472595
808,0.5,43,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,15,25,72.20407056699332,3232,1.5883053212519904e-14,2.216824534942993e-09,6.196183066631278e-08,4.288514573377964,0.011075611999374884,0.3290282406423034,0.667543122483788
808,0.5,44,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,13,25,81.34733179298928,3232,3.105796996271832e-13,9.802816130713105e-09,1.7459178162926303e-07,1.5263824354009417,0.006607633828477464,0.18419525459352043,0.6153996942901129
808,0.5,45,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,20,12,20,62.585328643006505,3232,2.0538652470886972e-27,7.971688081133936e-16,1.6542323066914832e-14,13.567090045845742,0.019699610606860967,0.5382459899551923,0.6743704819233333
808,0.5,46,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,72.20812099699106,3232,1.039733721692286e-12,1.7935991473223993e-08,3.4652603581042385e-07,2.545784191546186,0.008533458498512142,0.27034886409343206,0.6164636972762008
808,0.5,47,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,73.962171089006,3232,4.705075467994943e-14,3.815466289644045e-09,9.581549420545343e-08,3.2940834239500743,0.009706923005359707,0.3791011328609034,0.6172667952964009
808,0.5,48,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,13,25,74.47763165000651,3232,1.1767983609086063e-16,1.908162476694463e-10,3.1799370359131274e-09,3.8950138869475053,0.010555256543644961,0.40114019356229424,0.6323448428800038
808,0.5,49,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,22,14,22,65.93211703799898,3232,2.4496837245125915e-22,2.7530831751706615e-13,5.167088978907941e-12,14.835573066279409,0.020599963527132885,0.8952811628508102,0.9009133234776631
808,0.5,50,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,70.96309373300755,3232,7.213329882251253e-14,4.724242920334627e-09,7.386289868627216e-08,5.961113613829467,0.013058039789400826,0.5655628106401193,0.6250052448957951
808,0.5,51,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,25,13,25,71.82687597800395,3232,1.6438745376548085e-17,7.131791833345324e-11,1.305946295548921e-09,5.432966932494949,0.012466163508588087,0.48029966684501163,0.6361777631795604
808,0.5,52,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,23,16,23,73.52551851799944,3232,1.9659726772633172e-20,2.466340660555386e-12,5.0554560537818816e-11,6.427839166274366,0.013559597205700682,0.6068589177472153,0.6248847957441794
808,0.5,53,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,12,25,73.03144619701197,3232,6.887004777925365e-14,4.61614578538176e-09,1.2518044872900091e-07,7.321086907489063,0.014471117477959329,0.5315287570091167,0.6185782293404928
808,0.5,54,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,14,25,71.2115442219947,3232,1.229270842591316e-13,6.167201158522544e-09,3.834482936726502e-08,10.199904888960145,0.017080962887450916,0.5976604097956929,0.6330796781603366
808,0.5,55,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,15,25,73.58244921300502,3232,2.1582673643744145e-11,8.171785263501038e-08,9.68651709926105e-07,2.838489798479456,0.00901068809561768,0.32683118549750767,0.6238923735768427
808,0.5,56,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,13,25,72.46979007199116,3232,1.0499397530922323e-13,5.6996280306051254e-09,1.874762850517797e-07,6.27950337180167,0.013402225996632332,0.3942690989033658,0.6251790626425839
808,0.5,57,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,53.08404138599872,3232,2.697394130591429e-20,2.888926735188236e-12,7.196410134469033e-11,35.45341713917685,0.031845152889604204,1.225278331788009,0.8046336837617762
808,0.5,58,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,19,14,19,60.36661849899974,3232,3.706896400034366e-26,3.3866440133816335e-15,8.240630400280224e-14,15.744659665631364,0.021221736936031715,0.7683247463915109,0.832875491882777
